title,genre,file_path
'Psycho Seder!','Garage Rock',D:\Music\Garage\Peter_Galub_-_03_-_Psycho_Seder.mp3
'Atlantica','Garage Rock',D:\Music\Garage\Speed_Limit_35_-_09_-_Atlantica.mp3
'Serf City','Garage Rock',D:\Music\Garage\Suspected_Terrorists_-_08_-_Serf_City.mp3
'Dry Bones','Garage Rock',D:\Music\Garage\Thee_Irma__Louise_-_Dry_Bones.mp3
'Stranger Danger','Garage Rock',D:\Music\Garage\Thee_Irma__Louise_-_Stranger_Danger.mp3
'Gerbilicious','Garage Rock',D:\Music\Garage\The_Crypts_-_02_-_Gerbilicious.mp3
'Raw','Garage Rock',D:\Music\Garage\The_Crypts_-_03_-_Raw.mp3
'No Life After Crypts','Garage Rock',D:\Music\Garage\The_Crypts_-_04_-_No_Life_After_Crypts.mp3
'Shrink Your Head','Garage Rock',D:\Music\Garage\The_Crypts_-_06_-_Shrink_Your_Head.mp3
'Five 40 Derby','Garage Rock',D:\Music\Garage\The_Crypts_-_07_-_Five_40_Derby.mp3
'Swamp Crawl','Garage Rock',D:\Music\Garage\The_Crypts_-_11_-_Swamp_Crawl.mp3
'Black Panda','Garage Rock',D:\Music\Garage\The_Crypts_-_12_-_Black_Panda.mp3
"""Rockin' Roman""",'Garage Rock',D:\Music\Garage\The_Crypts_-_13_-_Rockin_Roman.mp3
'Gangster','Garage Rock',D:\Music\Garage\The_Degs_-_04_-_Gangster.mp3
"""I'll Know""",'Garage Rock',D:\Music\Garage\The_Degs_-_06_-_Ill_Know.mp3
"""No Place I've Found""",'Garage Rock',D:\Music\Garage\The_Degs_-_07_-_No_Place_Ive_Found.mp3
'Shotgun','Garage Rock',D:\Music\Garage\The_Degs_-_08_-_Shotgun.mp3
'Could It Be So Hard','Garage Rock',D:\Music\Garage\The_Degs_-_09_-_Could_It_Be_So_Hard.mp3
'A Billion Years Ago','Garage Rock',D:\Music\Garage\The_Special_Pillow_-_A_Billion_Years_Ago (1).mp3
'Hudson River Dreamboat','Garage Rock',D:\Music\Garage\The_Special_Pillow_-_Hudson_River_Dreamboat.mp3
'Girls Like You','Garage Rock',D:\Music\Garage\The_Spin_Wires_-_01_-_Girls_Like_You.mp3
'Should I Dance or Should I die','Garage Rock',D:\Music\Garage\The_Spin_Wires_-_02_-_Should_I_Dance_or_Should_I_die.mp3
'Ignite','Garage Rock',D:\Music\Garage\The_Spin_Wires_-_03_-_Ignite.mp3
"""Aren't You Worried""",'Garage Rock',D:\Music\Garage\The_Spin_Wires_-_04_-_Arent_You_Worried.mp3
'Drunk With You','Garage Rock',D:\Music\Garage\The_Spin_Wires_-_05_-_Drunk_With_You.mp3
"""No One's Keeping Score""",'Garage Rock',D:\Music\Garage\The_Spin_Wires_-_06_-_No_Ones_Keeping_Score.mp3
'Used Me','Garage Rock',D:\Music\Garage\The_Spin_Wires_-_07_-_Used_Me.mp3
'Procrastinating in the Sun','Garage Rock',D:\Music\Garage\The_Spin_Wires_-_08_-_Procrastinating_in_the_Sun.mp3
'Leopard Girl','Garage Rock',D:\Music\Garage\The_Vivisectors_-_01_-_Leopard_Girl.mp3
'Sunpowered Surfboard','Garage Rock',D:\Music\Garage\The_Vivisectors_-_02_-_Sunpowered_Surfboard.mp3
'Zombie Spy','Garage Rock',D:\Music\Garage\The_Vivisectors_-_03_-_Zombie_Spy.mp3
"""Werewolf's Dungeon""",'Garage Rock',D:\Music\Garage\The_Vivisectors_-_04_-_Werewolfs_Dungeon.mp3
'Shaman','Garage Rock',D:\Music\Garage\The_Vivisectors_-_05_-_Shaman.mp3
'Road to Mexico','Garage Rock',D:\Music\Garage\The_Vivisectors_-_06_-_Road_to_Mexico.mp3
'Redemption','Garage Rock',D:\Music\Garage\The_Vivisectors_-_07_-_Redemption.mp3
'Great Serpent','Garage Rock',D:\Music\Garage\The_Vivisectors_-_08_-_Great_Serpent.mp3
'Ghostly Island','Garage Rock',D:\Music\Garage\The_Vivisectors_-_09_-_Ghostly_Island.mp3
'Russki Psycho','Garage Rock',D:\Music\Garage\The_Vivisectors_-_10_-_Russki_Psycho.mp3
'Goddess of The Crossroads','Garage Rock',D:\Music\Garage\The_Vivisectors_-_11_-_Goddess_of_The_Crossroads.mp3
'Fan deux','Garage Rock',D:\Music\Garage\The_Wrong_Sister_-_01_-_Fan_deux.mp3
'Something','Garage Rock',D:\Music\Garage\The_Wrong_Sister_-_02_-_Something.mp3
'To say goodbye','Garage Rock',D:\Music\Garage\The_Wrong_Sister_-_03_-_To_say_goodbye.mp3
'Anything','Garage Rock',D:\Music\Garage\The_Wrong_Sister_-_04_-_Anything.mp3
'Afraid','Garage Rock',D:\Music\Garage\The_Wrong_Sister_-_05_-_Afraid.mp3
'Too slow','Garage Rock',D:\Music\Garage\The_Wrong_Sister_-_06_-_Too_slow.mp3
'Looking at the sun','Garage Rock',D:\Music\Garage\The_Wrong_Sister_-_07_-_Looking_at_the_sun.mp3
'Can Life','Garage Rock',D:\Music\Garage\The_Wrong_Sister_-_08_-_Can_Life.mp3
'Ticket','Garage Rock',D:\Music\Garage\The_Wrong_Sister_-_09_-_Ticket.mp3
'People','Garage Rock',D:\Music\Garage\The_Wrong_Sister_-_10_-_People.mp3
'One by One','Garage Rock',D:\Music\Garage\The_Wrong_Sister_-_11_-_One_by_One.mp3
'Bird Man','Garage Rock',D:\Music\Garage\Vitamin_Pets_-_01_-_Bird_Man.mp3
'Theme from WXHZ','Garage Rock',D:\Music\Garage\Vitamin_Pets_-_01_-_Theme_from_WXHZ.mp3
'Station Identification','Garage Rock',D:\Music\Garage\Vitamin_Pets_-_02_-_Station_Identification.mp3
'Is Dead','Garage Rock',D:\Music\Garage\Vitamin_Pets_-_03_-_Is_Dead.mp3
'Le nozze D. Rodman','Garage Rock',D:\Music\Garage\Vitamin_Pets_-_04_-_Le_nozze_D_Rodman.mp3
'Shadow Lines','Garage Rock',D:\Music\Garage\Vitamin_Pets_-_06_-_Shadow_Lines.mp3
'Seven Sisters Singing','Garage Rock',D:\Music\Garage\Vitamin_Pets_-_07_-_Seven_Sisters_Singing.mp3
'M.J.F.','Garage Rock',D:\Music\Garage\Vitamin_Pets_-_08_-_MJF.mp3
'Final Transmission','Garage Rock',D:\Music\Garage\Vitamin_Pets_-_09_-_Final_Transmission.mp3
'Sunset - Mariano Novoa','House',D:\Music\House\001-1402644-Mariano Novoa-Sunset - Mariano Novoa.mp3
'LVIN - Freak (Extended Mix)','House',D:\Music\House\002-1417233-Delta Worldwide Group-LVIN - Freak _Extended Mix_.mp3
'Talyk - So Good','House',D:\Music\House\003-1453823-Delta Worldwide Group-Talyk - So Good.mp3
'Dj Cuberspace - Long Coma','House',D:\Music\House\004-1461875-Delta Worldwide Group-Dj Cuberspace - Long Coma.mp3
'5Beat - The New Horizons','House',D:\Music\House\005-1461880-Delta Worldwide Group-5Beat - The New Horizons.mp3
'House','House',D:\Music\House\006-1430812-TwoTriangles-House.mp3
'Housing','House',D:\Music\House\007-1403825-RasL-Housing.mp3
'Deep','House',D:\Music\House\008-1384949-Lucas music-Deep.mp3
'Gorilla','House',D:\Music\House\009-1226676-Hoboland-Gorilla.mp3
'Shot In The Dark','House',D:\Music\House\01-1562623-Beat Doctor-Shot In The Dark.mp3
'cloud','House',D:\Music\House\01-1579098-AKS_amp_El project-cloud.mp3
'Let s get started','House',D:\Music\House\01-1591756-Modern Acid Society-Let s get started.mp3
'Shopping Zombies-They pretend','House',D:\Music\House\01-1605195-Various Artists-Shopping Zombies-They pretend.mp3
'Mr.DeVo!-Is this my house','House',D:\Music\House\01-1626025-Various Artists-Mr.DeVo_-Is this my house.mp3
'Skyline','House',D:\Music\House\01-1631019-Paul Seling-Skyline.mp3
'01.Una Sera A Napoli','House',D:\Music\House\01-1639361-A.K.1974-01.Una Sera A Napoli.mp3
'Troelus Idiotous-Orient Express','House',D:\Music\House\01-1655588-Various Artists-Troelus Idiotous-Orient Express.mp3
'Mr.DeVo!-Acid snake','House',D:\Music\House\01-1667458-Various Artists-Mr.DeVo_-Acid snake.mp3
'Listen','House',D:\Music\House\01-1674131-Here_s not here-Listen.mp3
'Ashes to Flames','House',D:\Music\House\010-1427576-Soundway-Ashes to Flames.mp3
'Ray AndRey - Cultural Treasure','House',D:\Music\House\011-1417740-Delta Worldwide Group-Ray AndRey - Cultural Treasure.mp3
'Come Home (Soulful House)','House',D:\Music\House\012-1386544-Al Torrado-Come Home _Soulful House_.mp3
'One Way','House',D:\Music\House\013-1381465-Kostia Deep-One Way.mp3
'Juicy Fruit','House',D:\Music\House\014-1009196-K4MMERER-Juicy Fruit.mp3
'meet you in the midnight','House',D:\Music\House\015-1314132-kate in space-meet you in the midnight.mp3
'Axined &amp; Mr. Moohman - Coffee and Baguette','House',D:\Music\House\016-1423028-Axined _amp_ Mr. Moohman-Axined _amp_ Mr. Moohman - Coffee and Baguette.mp3
'Rising Surge','House',D:\Music\House\017-1429654-Carlos Butler-Rising Surge.mp3
'Wait To Me','House',D:\Music\House\018-1430963-Franc. Marti.-Wait To Me.mp3
'Kerfuffle','House',D:\Music\House\01_AFM_-_Kerfuffle.mp3
"""Dropin'""",'House',D:\Music\House\01_Bobby_Marleni_-_Dropin.mp3
'Osc 3','House',D:\Music\House\01_DCM_-_Osc_3.mp3
'Bad Man (Original Edit)','House',D:\Music\House\02-1562619-Beat Doctor-Bad Man _Original Edit_.mp3
'morning','House',D:\Music\House\02-1579099-AKS_amp_El project-morning.mp3
'Disturbance','House',D:\Music\House\02-1591760-Modern Acid Society-Disturbance.mp3
'ZZZZZ-Late Night Television','House',D:\Music\House\02-1626024-Various Artists-ZZZZZ-Late Night Television.mp3
'Sunset','House',D:\Music\House\02-1631021-Paul Seling-Sunset.mp3
'02.Airport Walk','House',D:\Music\House\02-1639362-A.K.1974-02.Airport Walk.mp3
'ZZZZZ-Feel the heat','House',D:\Music\House\02-1655591-Various Artists-ZZZZZ-Feel the heat.mp3
'Here s not here-I Am No One','House',D:\Music\House\02-1667459-Various Artists-Here s not here-I Am No One.mp3
'Acid rape','House',D:\Music\House\02-1671256-Mr.DeVo_-Acid rape.mp3
'Stardust','House',D:\Music\House\02-1674132-Here_s not here-Stardust.mp3
'Sometimes','House',D:\Music\House\02_AFM_-_Sometimes.mp3
'Beautiful','House',D:\Music\House\02_Bobby_Marleni_-_Beautiful.mp3
'Elevación','House',D:\Music\House\02_DCM_-_Elevacion.mp3
'Too Retro','House',D:\Music\House\03-1562624-Beat Doctor-Too Retro.mp3
'baby','House',D:\Music\House\03-1579100-AKS_amp_El project-baby.mp3
'Plata o plomo','House',D:\Music\House\03-1591759-Modern Acid Society-Plata o plomo.mp3
'Practitune-Ming Lee loves you','House',D:\Music\House\03-1605196-Various Artists-Practitune-Ming Lee loves you.mp3
'Modern Acid Society-Houwsie','House',D:\Music\House\03-1626026-Various Artists-Modern Acid Society-Houwsie.mp3
'03.Rise','House',D:\Music\House\03-1639360-A.K.1974-03.Rise.mp3
'Modern Acid Society-Disturbance','House',D:\Music\House\03-1667461-Various Artists-Modern Acid Society-Disturbance.mp3
'Different moods','House',D:\Music\House\03-1671262-Mr.DeVo_-Different moods.mp3
'Shukaku','House',D:\Music\House\03_AFM_-_Shukaku.mp3
'Filet Mignon','House',D:\Music\House\03_Bobby_Marleni_-_Filet_Mignon.mp3
'Oblivion','House',D:\Music\House\03_DCM_-_Oblivion.mp3
'Lost The Plot','House',D:\Music\House\04-1562622-Beat Doctor-Lost The Plot.mp3
'fasion','House',D:\Music\House\04-1579101-AKS_amp_El project-fasion.mp3
'Houwsie','House',D:\Music\House\04-1591758-Modern Acid Society-Houwsie.mp3
'Shopping Zombies-Tensions','House',D:\Music\House\04-1605194-Various Artists-Shopping Zombies-Tensions.mp3
'Shopping Zombies-Filth','House',D:\Music\House\04-1626027-Various Artists-Shopping Zombies-Filth.mp3
'04.No Prisioners','House',D:\Music\House\04-1639365-A.K.1974-04.No Prisioners.mp3
'Modern Acid Society-Disturbance','House',D:\Music\House\04-1655590-Various Artists-Modern Acid Society-Disturbance.mp3
'Mr.DeVo! vs F5-No MCs','House',D:\Music\House\04-1667462-Various Artists-Mr.DeVo_ vs F5-No MCs.mp3
'The impossible','House',D:\Music\House\04-1671261-Mr.DeVo_-The impossible.mp3
'Black Strings','House',D:\Music\House\04_AFM_-_Black_Strings.mp3
'Satisfy','House',D:\Music\House\04_Bobby_Marleni_-_Satisfy.mp3
'Emfisis','House',D:\Music\House\04_DCM_-_Emfisis.mp3
'Far Too Retro','House',D:\Music\House\05-1562625-Beat Doctor-Far Too Retro.mp3
'blue','House',D:\Music\House\05-1579102-AKS_amp_El project-blue.mp3
'Wrong pill','House',D:\Music\House\05-1591757-Modern Acid Society-Wrong pill.mp3
'Troelus Idiotous-Smells like...','House',D:\Music\House\05-1605197-Various Artists-Troelus Idiotous-Smells like....mp3
'05.With Friends','House',D:\Music\House\05-1639364-A.K.1974-05.With Friends.mp3
'Spoiled Egg-Lets get dirty','House',D:\Music\House\05-1667463-Various Artists-Spoiled Egg-Lets get dirty.mp3
'WOT!','House',D:\Music\House\05-1671263-Mr.DeVo_-WOT_.mp3
'Kerfuffle (Gabriel G Remix)','House',D:\Music\House\05_AFM_-_Kerfuffle_Gabriel_G_Remix.mp3
'Not A Winner','House',D:\Music\House\05_Bobby_Marleni_-_Not_A_Winner.mp3
'Osc 3 (Dsum Remix)','House',D:\Music\House\05_DCM_-_Osc_3_Dsum_Remix.mp3
'Clockwatchers','House',D:\Music\House\06-1562621-Beat Doctor-Clockwatchers.mp3
'sun','House',D:\Music\House\06-1579110-AKS_amp_El project-sun.mp3
'ZZZZZ-Drive me crazy','House',D:\Music\House\06-1605199-Various Artists-ZZZZZ-Drive me crazy.mp3
'Troelus Idiotous-Little trippy','House',D:\Music\House\06-1626029-Various Artists-Troelus Idiotous-Little trippy.mp3
"""06.Ain't No Good""",'House',D:\Music\House\06-1639363-A.K.1974-06.Ain_t No Good.mp3
'Here s not here-No colours','House',D:\Music\House\06-1667460-Various Artists-Here s not here-No colours.mp3
'Push it down','House',D:\Music\House\06-1671264-Mr.DeVo_-Push it down.mp3
'Sometimes (Archaic Revival Remix)','House',D:\Music\House\06_AFM_-_Sometimes_Archaic_Revival_Remix.mp3
'Sexy Sexy','House',D:\Music\House\06_Bobby_Marleni_-_Sexy_Sexy.mp3
'Elevación (QK Low Pitch Remix)','House',D:\Music\House\06_DCM_-_Elevacion_QK_Low_Pitch_Remix.mp3
'Bad Man (Rave Mix)','House',D:\Music\House\07-1562620-Beat Doctor-Bad Man _Rave Mix_.mp3
'summer','House',D:\Music\House\07-1579105-AKS_amp_El project-summer.mp3
'Mr.DeVo! vs F5-Tetotas!','House',D:\Music\House\07-1626052-Various Artists-Mr.DeVo_ vs F5-Tetotas_.mp3
'07.Hey Hey Baby','House',D:\Music\House\07-1639367-A.K.1974-07.Hey Hey Baby.mp3
'Mr.DeVo!-Let me out!','House',D:\Music\House\07-1667464-Various Artists-Mr.DeVo_-Let me out_.mp3
'Dont ya wanna boogie in Wonderland','House',D:\Music\House\07-1671232-Mr.DeVo_-Dont ya wanna boogie in Wonderland.mp3
'Kerfuffle (Sir Leaks Remix)','House',D:\Music\House\07_AFM_-_Kerfuffle_Sir_Leaks_Remix.mp3
'Elevación (Vandel Remix)','House',D:\Music\House\07_DCM_-_Elevacion_Vandel_Remix.mp3
'feel','House',D:\Music\House\08-1579104-AKS_amp_El project-feel.mp3
'Heres not here-Give me acid','House',D:\Music\House\08-1626030-Various Artists-Heres not here-Give me acid.mp3
"""08.I'ts My Body [On The Dance Floor]""",'House',D:\Music\House\08-1639366-A.K.1974-08.I_ts My Body _On The Dance Floor_.mp3
'Mr.DeVo!-Rough night','House',D:\Music\House\08-1655596-Various Artists-Mr.DeVo_-Rough night.mp3
'Practitune-Another galaxy','House',D:\Music\House\08-1667465-Various Artists-Practitune-Another galaxy.mp3
'Self defense for pussy grabbing','House',D:\Music\House\08-1671266-Mr.DeVo_-Self defense for pussy grabbing.mp3
'Kerfuffle (Andres Gil Remix)','House',D:\Music\House\08_AFM_-_Kerfuffle_Andres_Gil_Remix.mp3
'Elevación (Lowcut Live Rework)','House',D:\Music\House\08_DCM_-_Elevacion_Lowcut_Live_Rework.mp3
'saxo','House',D:\Music\House\09-1579106-AKS_amp_El project-saxo.mp3
'Shopping Zombies-Mr.D.Head','House',D:\Music\House\09-1605202-Various Artists-Shopping Zombies-Mr.D.Head.mp3
'Amandel Ear-Operator','House',D:\Music\House\09-1626033-Various Artists-Amandel Ear-Operator.mp3
'09.Moving On','House',D:\Music\House\09-1639368-A.K.1974-09.Moving On.mp3
'Modern Acid Society-Wrong pill','House',D:\Music\House\09-1667466-Various Artists-Modern Acid Society-Wrong pill.mp3
'Mercy','House',D:\Music\House\09-1671265-Mr.DeVo_-Mercy.mp3
'Sometimes (Dsum Remix)','House',D:\Music\House\09_AFM_-_Sometimes_Dsum_Remix.mp3
'Elevación (Alex Under Remix)','House',D:\Music\House\09_DCM_-_Elevacion_Alex_Under_Remix.mp3
'Oilboys aftersun-Self Check','House',D:\Music\House\10-1626034-Various Artists-Oilboys aftersun-Self Check.mp3
'10.Oceans','House',D:\Music\House\10-1639369-A.K.1974-10.Oceans.mp3
'Here s not here-Pull yourself together','House',D:\Music\House\10-1667468-Various Artists-Here s not here-Pull yourself together.mp3
'The call','House',D:\Music\House\10-1671267-Mr.DeVo_-The call.mp3
'Mr.DeVo!-Robocop on steroids','House',D:\Music\House\11-1626035-Various Artists-Mr.DeVo_-Robocop on steroids.mp3
'Straight Component-Robotsex','House',D:\Music\House\12-1626031-Various Artists-Straight Component-Robotsex.mp3
'Stupid Bitch-R U Stupid','House',D:\Music\House\12-1667469-Various Artists-Stupid Bitch-R U Stupid.mp3
'Vunzvuzela','House',D:\Music\House\12-1671269-Mr.DeVo_-Vunzvuzela.mp3
'Habaneros','House',D:\Music\House\13-1671270-Mr.DeVo_-Habaneros.mp3
'Is this my house?','House',D:\Music\House\14-1671271-Mr.DeVo_-Is this my house_.mp3
'Practitune-Rescue plan','House',D:\Music\House\15-1626038-Various Artists-Practitune-Rescue plan.mp3
'ZZZZZ-Marijuana','House',D:\Music\House\16-1626039-Various Artists-ZZZZZ-Marijuana.mp3
'Just what I needed','House',D:\Music\House\16-1671274-Mr.DeVo_-Just what I needed.mp3
'Natashas-Come 4 U(Tramrail remix)','House',D:\Music\House\17-1626040-Various Artists-Natashas-Come 4 U_Tramrail remix_.mp3
'Shopping Zombies-Tensions','House',D:\Music\House\18-1626041-Various Artists-Shopping Zombies-Tensions.mp3
'Aqua regia','House',D:\Music\House\18-1671275-Mr.DeVo_-Aqua regia.mp3
'Metamorphosis-Its Okay(Mr.DeVo! vs Straight Component mix)','House',D:\Music\House\19-1626042-Various Artists-Metamorphosis-Its Okay_Mr.DeVo_ vs Straight Component mix_.mp3
'Modern Acid Society-Wrong pill','House',D:\Music\House\20-1626045-Various Artists-Modern Acid Society-Wrong pill.mp3
'Mr.DeVo! vs Oilboys aftersun-Discobeat','House',D:\Music\House\20-1671279-Mr.DeVo_-Mr.DeVo_ vs Oilboys aftersun-Discobeat.mp3
'ZZZZZ-Pure','House',D:\Music\House\21-1626044-Various Artists-ZZZZZ-Pure.mp3
'Mr.DeVo! vs Practitune-Mars needs women','House',D:\Music\House\21-1671278-Mr.DeVo_-Mr.DeVo_ vs Practitune-Mars needs women.mp3
'Groove epidemic-B and S','House',D:\Music\House\22-1626046-Various Artists-Groove epidemic-B and S.mp3
'Mr.DeVo! vs Printertest-Open your mind','House',D:\Music\House\22-1671280-Mr.DeVo_-Mr.DeVo_ vs Printertest-Open your mind.mp3
'Nekwangkin-What is the meaning of this intrusion','House',D:\Music\House\23-1626047-Various Artists-Nekwangkin-What is the meaning of this intrusion.mp3
'Mr.DeVo! vs F5-Facial art','House',D:\Music\House\23-1671281-Mr.DeVo_-Mr.DeVo_ vs F5-Facial art.mp3
'Mr.DeVo! vs Printertest-Give it up(Stripped version)','House',D:\Music\House\29-1671286-Mr.DeVo_-Mr.DeVo_ vs Printertest-Give it up_Stripped version_.mp3
'SoulStarr','House',D:\Music\House\2muchbacktrackorchestra+soulstarr.mp3
'Breathe deep','House',D:\Music\House\Acid_Feen__Jimmy_Penguin_-_Breathe_deep.mp3
nan,'House',D:\Music\House\alphabetaco+120224a.mp3
'Passing Elves mix1mp3','House',D:\Music\House\amrus+thepassingofelves.mp3
'City Lights','House',D:\Music\House\Anakord_-_10_-_City_Lights.mp3
'Angel Alanis - Bitches and Drum Machines','House',D:\Music\House\Angel_Alanis_-_Angel_Alanis_-_Bitches__Drum_Machines.mp3
'Anyone','House',D:\Music\House\Ant_GM_-_01_-_Anyone.mp3
'Gotta Have (19 Mixup)','House',D:\Music\House\axl73+gottahave19mixup.mp3
nan,'House',D:\Music\House\axxxa+feelnobetternewfreedownload.mp3
'Shot In The Dark','House',D:\Music\House\Beat_Doctor_-_09_-_Shot_In_The_Dark.mp3
'Bad Man (edit)','House',D:\Music\House\Beat_Doctor_-_15_-_Bad_Man_edit.mp3
'03  Implication Emix (Original','House',D:\Music\House\bigfootofmicworx+03implicationemixoriginalby2facemp3.mp3
'Gravitation','House',D:\Music\House\Blastculture_-_08_-_Gravitation.mp3
'Moving The Ocean (Aerologic edit)','House',D:\Music\House\Blastculture_-_14_-_Moving_The_Ocean_Aerologic_edit.mp3
'Invisible','House',D:\Music\House\Camilla_North_x_Jens_East_-_01_-_Invisible.mp3
'Domination','House',D:\Music\House\Carl_Phaser_-_01_-_Domination.mp3
'Porcelain','House',D:\Music\House\Carl_Phaser_-_02_-_Porcelain.mp3
'Eyes Like A Nova','House',D:\Music\House\Carl_Phaser_-_03_-_Eyes_Like_A_Nova.mp3
'Puppet Mechanics','House',D:\Music\House\Carl_Phaser_-_04_-_Puppet_Mechanics.mp3
'Powder','House',D:\Music\House\Carl_Phaser_-_05_-_Powder.mp3
'Hyperion','House',D:\Music\House\chrissk+hyperion.mp3
'7 (2008)','House',D:\Music\House\darknebula+72008.mp3
'Unbox Me (feat kitty)','House',D:\Music\House\Decktonic_-_01_-_Unbox_Me_feat_kitty.mp3
'Start Up (feat Daniel Davis)','House',D:\Music\House\Decktonic_-_02_-_Start_Up_feat_Daniel_Davis.mp3
'Dancing All Alone','House',D:\Music\House\Decktonic_-_03_-_Dancing_All_Alone.mp3
'Out Of Space','House',D:\Music\House\Decktonic_-_04_-_Out_Of_Space.mp3
'Minimize Me (feat Daniel Davis)','House',D:\Music\House\Decktonic_-_05_-_Minimize_Me_feat_Daniel_Davis.mp3
'Fair Game','House',D:\Music\House\Decktonic_-_08_-_Fair_Game.mp3
'BY VARIOUS ARTISTS (2019-06-23)','House',D:\Music\House\DEEP VIBES GOES IBIZA - BY VARIOUS ARTISTS (2019-06-23).mp3
'Jul5mastering','House',D:\Music\House\denizkproductions+julparladeephousemix.mp3
nan,'House',D:\Music\House\djatefino+deepfear.mp3
'Flying with a big Spif','House',D:\Music\House\djbahelxm+flyingwithabigspif.mp3
'Kyron & Frakture  Helix Nebula','House',D:\Music\House\djkyron+kyronfrakturehelixnebulakyronexpression.mp3
'The Chamber','House',D:\Music\House\djrezyn+thechamber.mp3
'Casets','House',D:\Music\House\Drake_Stafford_-_Casets.mp3
'Rolla','House',D:\Music\House\Drake_Stafford_-_Rolla.mp3
'World Take','House',D:\Music\House\Drake_Stafford_-_World_Take.mp3
nan,'House',D:\Music\House\edcoogan+drunklgonpcp.mp3
'65','House',D:\Music\House\exall+65.mp3
nan,'House',D:\Music\House\flashpointe+feelingfine.mp3
'CANT STOP COVER','House',D:\Music\House\freejackxl+cantstopcover.mp3
'Classymp3','House',D:\Music\House\funkstation+classymp3.mp3
'All Destroyed','House',D:\Music\House\Grace_Valhalla_-_All_Destroyed.mp3
nan,'House',D:\Music\House\halfcastproduction+stuntman2010freedowload.mp3
"""I Won't Fall In Love (feat. MaryLinn)""",'House',D:\Music\House\Jens_East_-_01_-_I_Wont_Fall_In_Love_feat_MaryLinn.mp3
'Nightrise','House',D:\Music\House\Jens_East_-_01_-_Nightrise.mp3
'Galaxies (ft. Diandra Faye)','House',D:\Music\House\Jens_East_-_Galaxies_ft_Diandra_Faye.mp3
nan,'House',D:\Music\House\justinr+brownmajic.mp3
nan,'House',D:\Music\House\kelleyjean+tellmeyouwantmehousemix.mp3
nan,'House',D:\Music\House\lemmino+lemminoilluminationfreedownload.mp3
'Lexodius  The Real Thang','House',D:\Music\House\lexodius+therealthang.mp3
'Monolithes (ID 365)','House',D:\Music\House\Lobo_Loco_-_04_-_Monolithes_ID_365.mp3
nan,'House',D:\Music\House\login+logineasilyradioeditmp3.mp3
'Zlatko Jacimovic - Now & Forever 2018 (Original Mi','House',D:\Music\House\makrolon+makrolonnowforever2018originalmix.mp3
'Upstairs','House',D:\Music\House\mesmo+upstairs.mp3
'Glider','House',D:\Music\House\Metre_-_03_-_Glider.mp3
'Alien Language','House',D:\Music\House\Metre_-_04_-_Alien_Language.mp3
'Subaqueous','House',D:\Music\House\Metre_-_05_-_Subaqueous.mp3
'Transfixion','House',D:\Music\House\Metre_-_06_-_Transfixion.mp3
'Disco in the Rain','House',D:\Music\House\Metre_-_07_-_Disco_in_the_Rain.mp3
'Escalator','House',D:\Music\House\Metre_-_08_-_Escalator.mp3
nan,'House',D:\Music\House\mono2monoelectronic+reflow.mp3
'Level 1','House',D:\Music\House\Monplaisir_-_04_-_Level_1.mp3
'NO1S3  Sunrise in Her eyes','House',D:\Music\House\n01s3+no1s3sunriseinhereyes.mp3
nan,'House',D:\Music\House\nathanwhite+milkshakeremixhouse.mp3
'Recess','House',D:\Music\House\Nctrnm_-_02_-_Recess.mp3
'Stride','House',D:\Music\House\Nctrnm_-_05_-_Stride.mp3
'Phantom','House',D:\Music\House\Nctrnm_-_09_-_Phantom.mp3
'Blonde','House',D:\Music\House\Nctrnm_-_Blonde.mp3
'Queue','House',D:\Music\House\Nctrnm_-_Queue.mp3
'Nocturnal 723','House',D:\Music\House\Nocturnal723.mp3
'Purified Radio 155','House',D:\Music\House\Nora En Pure - Purified Radio 155.mp3
'Believe In Love','House',D:\Music\House\Notch_-_03_-_Believe_In_Love.mp3
'Do U Like','House',D:\Music\House\Notch_-_13_-_Do_U_Like.mp3
'Lose You','House',D:\Music\House\Notch_-_16_-_Lose_You.mp3
'Faces','House',D:\Music\House\Numback_-_Faces.mp3
'Holding My Breath','House',D:\Music\House\Numback_-_Holding_My_Breath.mp3
'Heldeep Radio 271 (09 August 2019)','House',D:\Music\House\Oliver Heldens - Heldeep Radio 271 (09 August 2019).mp3
'Hold On','House',D:\Music\House\Phish_Funk_-_12_-_Hold_On.mp3
'choco taco','House',D:\Music\House\Pink_Skull_-_05_-_choco_taco.mp3
'end of loose. 102816..relly.. man in mirror','House',D:\Music\House\planetformation+endofloosemirrors.mp3
'Pulse (Notch club mix)','House',D:\Music\House\Psychadelik_Pedestrian_-_11_-_Pulse_Notch_club_mix.mp3
'Raw Trax - RAW090 - 01 - Juan Demal - Moving Head - Original Mix','House',D:\Music\House\Raw_Trax_-_Raw_Trax_-_RAW090_-_01_-_Juan_Demal_-_Moving_Head_-_Original_Mix.mp3
'Raw Trax - RAW090 - 02 - Juan Demal - Ezkuza - Original Mix','House',D:\Music\House\Raw_Trax_-_Raw_Trax_-_RAW090_-_02_-_Juan_Demal_-_Ezkuza_-_Original_Mix.mp3
'Raw Trax - RAW090 - 03 - Juan Demal - La Decision Tomada - Original Mix','House',D:\Music\House\Raw_Trax_-_Raw_Trax_-_RAW090_-_03_-_Juan_Demal_-_La_Decision_Tomada_-_Original_Mix.mp3
